ModelId,BrandName,ModelName,Exclude,CarType
5213,RENAULT,MODUS / GRAND MODUS (F/JP0_),,Л
17,RENAULT,"RAPID Фургон (F40_, G40_)",,Л
4226,RENAULT,RODEO 4 (ACL_),,Л
4225,RENAULT,"RODEO 5 (4D_, 5E_)",,Л
4224,RENAULT,RODEO 6 (ACL_),,Л
186,RENAULT,SAFRANE I (B54_),,Л
3893,RENAULT,SAFRANE II (B54_),,Л
7893,RENAULT,SANDERO/STEPWAY I (BS_),,Л
13777,RENAULT,SANDERO/STEPWAY II (B8_),,Л
5020,RENAULT,SCÉNIC II (JM0/1_),,Л
8147,RENAULT,SCÉNIC III (JZ0/1_),,Л
36987,RENAULT,SCÉNIC IV (J9_),,Л
4685,RENAULT,"SCÉNIC I вэн (JA0/1_, FA0_)",,Л
3377,RENAULT,SPORT SPIDER (EF0_),,Л
560,RENAULT,SUPER 5 (B/C40_),,Л
9202,RENAULT,SYMBOL II (LU1/2_),,Л
11776,RENAULT,TALISMAN (L2M_),,Л
36208,RENAULT,TALISMAN Grandtour (KP_),,Л
4875,RENAULT,THALIA I (LB_),,Л
4447,RENAULT,TRAFIC c бортовой платформой/ходовая часть (P6),,Л
4446,RENAULT,TRAFIC c бортовой платформой/ходовая часть (PXX),,Л
5559,RENAULT,TRAFIC II c бортовой платформой/ходовая часть (EL),,Л
14676,RENAULT,TRAFIC III c бортовой платформой/ходовая часть (EG_),,Л
13080,RENAULT,TRAFIC III автобус (JG_),,Л
12792,RENAULT,TRAFIC III Фургон (FG_),,Л
4752,RENAULT,TRAFIC II автобус (JL),,Л
4753,RENAULT,TRAFIC II Фургон (FL),,Л
428,RENAULT,"TRAFIC автобус (T5, T6, T7)",,Л
3981,RENAULT,TRAFIC автобус (TXW),,Л
1908,RENAULT,"TRAFIC Фургон (T1, T3, T4, T2)",,Л
3501,RENAULT,TRAFIC Фургон (TXX),,Л
472,RENAULT,TWINGO I (C06_),,Л
5611,RENAULT,TWINGO II (CN0_),,Л
13195,RENAULT,TWINGO III (BCM_),,Л
4227,RENAULT,TWINGO I Фургон (S06_),,Л
10186,RENAULT,TWIZY (MAM_),,Л
4862,RENAULT,VEL SATIS (BJ0_),,Л
8577,RENAULT,WIND (E4M_),,Л
10269,RENAULT,ZOE (BFM_),,Л
9532,RENAULT TRUCKS,B c бортовой платформой/ходовая часть,,Г
9531,RENAULT TRUCKS,B Фургон/универсал,,Г
9530,RENAULT TRUCKS,MASCOTT c бортовой платформой/ходовая часть,,Г
9529,RENAULT TRUCKS,MASCOTT Самосвал,,Г
9528,RENAULT TRUCKS,MASCOTT Фургон/универсал,,Г
9535,RENAULT TRUCKS,MESSENGER c бортовой платформой/ходовая часть,,Г
9534,RENAULT TRUCKS,MESSENGER Самосвал,,Г
9536,RENAULT TRUCKS,MESSENGER тягач,,Г
9533,RENAULT TRUCKS,MESSENGER Фургон/универсал,,Г
36431,REX MOTORCYCLES,BERGAMO,,М
13955,REX MOTORCYCLES,CAPRIOLO,,М
13947,REX MOTORCYCLES,CHOPPER,,М
36444,REX MOTORCYCLES,ENDURO,,М
36432,REX MOTORCYCLES,E-REX,,М
13948,REX MOTORCYCLES,ESCAPE,,М
36433,REX MOTORCYCLES,GENUA,,М
36434,REX MOTORCYCLES,IMOLA,,М
36435,REX MOTORCYCLES,MILANO,,М
36436,REX MOTORCYCLES,MONACO,,М
36437,REX MOTORCYCLES,MONZA,,М
36438,REX MOTORCYCLES,PALERMO,,М
13953,REX MOTORCYCLES,REX,,М
13954,REX MOTORCYCLES,REXY,,М
13949,REX MOTORCYCLES,RS,,М
36439,REX MOTORCYCLES,SC,,М
13950,REX MOTORCYCLES,SCOOTER,,М
13951,REX MOTORCYCLES,SILVERSTREET,,М
36440,REX MOTORCYCLES,SPEEDY125,,М
36443,REX MOTORCYCLES,SUPERMOTO,,М
36441,REX MOTORCYCLES,TORINO,,М
13956,REX MOTORCYCLES,TROPHY,,М
4467,RILEY,4/72,,Л
4465,RILEY,ELF Mk.III,,Л
4466,RILEY,KESTREL,,Л
36446,RIVERO MOTORCYCLES,GP,,М
14938,RIVERO MOTORCYCLES,PHOENIX,,М
36445,RIVERO MOTORCYCLES,TOSCANA,,М
14086,ROLLS-ROYCE,CORNICHE III Кабриолет,,Л
11843,ROLLS-ROYCE,CORNICHE II Кабриолет,,Л
4619,ROLLS-ROYCE,CORNICHE V Кабриолет,,Л
35463,ROLLS-ROYCE,CORNICHE Кабриолет,,Л
14945,ROLLS-ROYCE,DAWN (RR6),,Л
8948,ROLLS-ROYCE,GHOST (RR4),,Л
4997,ROLLS-ROYCE,PHANTOM VII (RR1),,Л
8949,ROLLS-ROYCE,PHANTOM VII Drophead Coupe (RR2),,Л
38215,ROLLS-ROYCE,"PHANTOM VIII (RR11, RR12)",,Л
8973,ROLLS-ROYCE,PHANTOM VII купе (RR3),,Л
4376,ROLLS-ROYCE,SILVER SERAPH,,Л
33734,ROLLS-ROYCE,SILVER SHADOW седан,,Л
12762,ROLLS-ROYCE,SILVER SPIRIT MK II,,Л
33735,ROLLS-ROYCE,SILVER SPIRIT MK I седан,,Л
11480,ROLLS-ROYCE,WRAITH (RR5),,Л
94,ROVER,100 / METRO Наклонная задняя часть (XP),,Л
100,ROVER,100 Кабриолет (XP),,Л
132,ROVER,2000-3500 (P6),,Л
126,ROVER,2000-3500 Наклонная задняя часть (SD1),,Л
116,ROVER,200 Кабриолет (XW),,Л
3454,ROVER,200 купе (XW),,Л
1484,ROVER,200 Наклонная задняя часть (RF),,Л
110,ROVER,200 Наклонная задняя часть (XW),,Л
104,ROVER,200 седан (XH),,Л
4604,ROVER,25 Наклонная задняя часть (RF),,Л
1563,ROVER,400 (RT),,Л
137,ROVER,400 (XW),,Л
142,ROVER,400 Tourer (XW),,Л
1318,ROVER,400 Наклонная задняя часть (RT),,Л
4603,ROVER,45 Наклонная задняя часть (RT),,Л
4613,ROVER,45 седан (RT),,Л
3930,ROVER,600 (RH),,Л
3989,ROVER,75 (RJ),,Л
4772,ROVER,75 Tourer (RJ),,Л
163,ROVER,800 (XS),,Л
152,ROVER,800 купе,,Л
158,ROVER,800 Наклонная задняя часть (XS),,Л
4443,ROVER,A60 CAMBRIDGE,,Л
5159,ROVER,CITYROVER Наклонная задняя часть,,Л
4452,ROVER,COUPE,,Л
4364,ROVER,MAESTRO Наклонная задняя часть,,Л
11173,ROVER,MINI-MOKE,,Л
1883,ROVER,MINI Кабриолет (XN),,Л
167,ROVER,MINI Наклонная задняя часть,,Л
4470,ROVER,MONTEGO,,Л
1882,ROVER,MONTEGO Estate (XE),,Л
5081,ROVER,STREETWISE Наклонная задняя часть,,Л
36273,ROYAL ENFIELD MC,BULLET,,Л
36272,ROYAL ENFIELD MC,CLASSIC,,Л
14465,ROYAL ENFIELD MC,CLASSIC CHROME,,Л
36271,ROYAL ENFIELD MC,CONTINENTAL,,Л
36482,ROYAL ENFIELD MC,HIMALAYAN,,Л
36481,ROYAL ENFIELD MC,THUNDERBIRD,,Л
12820,RUF,3800 Roadster,,Л
12819,RUF,3800 купе,,Л
12816,RUF,Rt 12 купе,,Л
12818,RUF,Rt 35 Roadster,,Л
12817,RUF,Rt 35 купе,,Л
8502,SAAB,600,,Л
73,SAAB,90,,Л
129,SAAB,9000,,Л
124,SAAB,9000 Наклонная задняя часть,,Л
107,SAAB,"900 I (AC4, AM4)",,Л
102,SAAB,900 I Combi Coupe,,Л
119,SAAB,900 II,,Л
113,SAAB,900 II Кабриолет,,Л
1835,SAAB,900 II купе,,Л
97,SAAB,900 I Кабриолет,,Л
3547,SAAB,9-3 (YS3D),,Л
4923,SAAB,9-3 (YS3F),,Л
3548,SAAB,9-3 Cabriolet (YS3D),,Л
8047,SAAB,9-3X,,Л
5078,SAAB,9-3 Кабриолет (YS3F),,Л
5412,SAAB,9-3 универсал (YS3F),,Л
2045,SAAB,9-5 (YS3E),,Л
8645,SAAB,9-5 (YS3G),,Л
1834,SAAB,95 Station Wagon,,Л
3591,SAAB,9-5 универсал (YS3E),,Л
1833,SAAB,96,,Л
5606,SAAB,9-7X,,Л
243,SAAB,99,,Л
2059,SAAB,99 Combi Coupe,,Л
12565,SACHS MOTORCYCLES,49er,,М
12566,SACHS MOTORCYCLES,B,,М
12567,SACHS MOTORCYCLES,BEE,,М
12568,SACHS MOTORCYCLES,EAGLE,,М
12569,SACHS MOTORCYCLES,GIPSY,,М
12570,SACHS MOTORCYCLES,HUSKY,,М
12571,SACHS MOTORCYCLES,KX,,М
12572,SACHS MOTORCYCLES,LIMBO,,М
12573,SACHS MOTORCYCLES,MADASS,,М
12574,SACHS MOTORCYCLES,MX,,М
12575,SACHS MOTORCYCLES,OPTIMA,,М
12576,SACHS MOTORCYCLES,PRIMA,,М
12577,SACHS MOTORCYCLES,QUATTROCENTO,,М
12578,SACHS MOTORCYCLES,REGGAE,,М
12579,SACHS MOTORCYCLES,ROADSTER,,М
12580,SACHS MOTORCYCLES,S,,М
12581,SACHS MOTORCYCLES,SAMBA,,М
12582,SACHS MOTORCYCLES,SPEEDFIGHT,,М
12583,SACHS MOTORCYCLES,SPEEDFORCE,,М
12584,SACHS MOTORCYCLES,SPEEDJET,,М
12585,SACHS MOTORCYCLES,SPLINTER,,М
12586,SACHS MOTORCYCLES,SQUAB,,М
12587,SACHS MOTORCYCLES,SR,,М
12588,SACHS MOTORCYCLES,SUPERDUKE,,М
12589,SACHS MOTORCYCLES,SWING,,М
12590,SACHS MOTORCYCLES,SX,,М
12591,SACHS MOTORCYCLES,SYM,,М
12592,SACHS MOTORCYCLES,X-ROAD,,М
12593,SACHS MOTORCYCLES,XTC,,М
12594,SACHS MOTORCYCLES,XTC-N,,М
12595,SACHS MOTORCYCLES,ZX,,М
12596,SACHS MOTORCYCLES,ZZ,,М
13628,SAMSUNG,SM3 (L38),,М
12597,SANGLAS MOTORCYCLES,500,,М
6450,SANTANA,PS10/ANIBAL,,М
37378,SCOMADI MOTORCYCLES,TL,,М
5040,SEAT,124,,Л
5037,SEAT,127 (127A),,Л
5045,SEAT,128,,Л
5043,SEAT,132,,Л
159,SEAT,133,,Л
468,SEAT,600 D,,Л
5038,SEAT,850,,Л
9009,SEAT,"ALHAMBRA (710, 711)",,Л
1564,SEAT,"ALHAMBRA (7V8, 7V9)",,Л
5111,SEAT,ALTEA (5P1),,Л
6236,SEAT,"ALTEA XL (5P5, 5P8)",,Л
38144,SEAT,ARONA (KJ7),,Л
1903,SEAT,AROSA (6H),,Л
36512,SEAT,ATECA (KH7),,Л
93,SEAT,"CORDOBA (6K1, 6K2)",,Л
4961,SEAT,CORDOBA (6L2),,Л
1992,SEAT,CORDOBA Vario (6K5),,Л
8032,SEAT,EXEO (3R2),,Л
8095,SEAT,EXEO ST (3R5),,Л
443,SEAT,FURA (025A),,Л
564,SEAT,IBIZA I (021A),,Л
569,SEAT,IBIZA II (6K1),,Л
4870,SEAT,IBIZA III (6L1),,Л
7540,SEAT,"IBIZA IV (6J5, 6P1)",,Л
7567,SEAT,"IBIZA IV SPORTCOUPE (6J1, 6P5)",,Л
8609,SEAT,"IBIZA IV ST (6J8, 6P8)",,Л
37916,SEAT,IBIZA V (KJ1),,Л
1551,SEAT,INCA (6K9),,Л
4350,SEAT,LEON (1M1),,Л
5431,SEAT,LEON (1P1),,Л
10734,SEAT,LEON (5F1),,Л
11279,SEAT,LEON SC (5F5),,Л
11484,SEAT,LEON ST (5F8),,Л
245,SEAT,MALAGA (023A),,Л
262,SEAT,MARBELLA (28),,Л
1960,SEAT,MARBELLA Фургон (028A),,Л
10094,SEAT,Mii (KF1),,Л
5035,SEAT,PANDA (141A),,Л
5036,SEAT,RITMO (138),,Л
91,SEAT,RONDA (022A),,Л
382,SEAT,TERRA (24),,Л
386,SEAT,TERRA Фургон (024A),,Л
409,SEAT,TOLEDO I (1L),,Л
3899,SEAT,TOLEDO II (1M2),,Л
5378,SEAT,TOLEDO III (5P2),,Л
10880,SEAT,TOLEDO IV (KG3),,Л
36344,SFM MOTORCYCLE,BEE,,М
36348,SFM MOTORCYCLE,MADASS,,М
36343,SFM MOTORCYCLE,SPEEDJET,,М
36346,SFM MOTORCYCLE,XTC-S,,М
36347,SFM MOTORCYCLE,ZX,,М
36345,SFM MOTORCYCLE,ZZ,,М
4311,SHELBY,SERIES 1,,Л
6633,SHUANGHUAN,NOBLE,,Л
12598,SIMSON MOTORCYCLES,HABICHT,,М
12599,SIMSON MOTORCYCLES,S,,М
12038,SIMSON MOTORCYCLES,SCHWALBE,,М
12600,SIMSON MOTORCYCLES,SPATZ,,М
12601,SIMSON MOTORCYCLES,SPERBER,,М
12602,SIMSON MOTORCYCLES,SR,,М
12603,SIMSON MOTORCYCLES,STAR,,М
4377,SIPANI,D-1,,М
4378,SIPANI,MONTANA,,Л
268,SKODA,100,,Л
1814,SKODA,1000,,Л
272,SKODA,"105,120 (742)",,Л
3992,SKODA,"105,120 (744)",,Л
1816,SKODA,110,,Л
3993,SKODA,1100,,Л
2085,SKODA,110 купе,,Л
1817,SKODA,130,,Л
10126,SKODA,CITIGO,,Л
4383,SKODA,FABIA I (6Y2),,Л
4727,SKODA,FABIA I Combi (6Y5),,Л
6363,SKODA,FABIA II (542),,Л
6395,SKODA,FABIA II Combi (545),,Л
13331,SKODA,FABIA III (NJ3),,Л
13332,SKODA,FABIA III универсал (NJ5),,Л
5009,SKODA,FABIA I Praktik (6Y5),,Л
4777,SKODA,FABIA I седан (6Y3),,Л
398,SKODA,FAVORIT (781),,Л
426,SKODA,FAVORIT Forman (785),,Л
4074,SKODA,FAVORIT Пикап (787),,Л
1319,SKODA,FELICIA I (6U1),,Л
4075,SKODA,FELICIA II (6U1),,Л
4076,SKODA,FELICIA II универсал (6U5),,Л
3994,SKODA,"FELICIA I Пикап (6UF, 6U7)",,Л
1480,SKODA,FELICIA I универсал (6U5),,Л
38149,SKODA,KAROQ (NU7),,Л
37164,SKODA,KODIAQ (NS7),,Л
1815,SKODA,OCTAVIA,,Л
1904,SKODA,OCTAVIA I (1U2),,Л
3560,SKODA,OCTAVIA I Combi (1U5),,Л
5120,SKODA,OCTAVIA II (1Z3),,Л
5162,SKODA,OCTAVIA II Combi (1Z5),,Л
11195,SKODA,"OCTAVIA III (5E3, NL3, NR3)",,Л
11196,SKODA,OCTAVIA III Combi (5E5),,Л
23,SKODA,"RAPID (120G, 130G, 135G)",,Л
10587,SKODA,RAPID (NH3),,Л
11519,SKODA,RAPID Spaceback (NH1),,Л
5507,SKODA,ROOMSTER (5J),,Л
6412,SKODA,ROOMSTER Praktik (5J),,Л
4837,SKODA,SUPERB I (3U4),,Л
7588,SKODA,SUPERB II (3T4),,Л
14018,SKODA,SUPERB III (3V3),,Л
14382,SKODA,SUPERB III универсал (3V5),,Л
8495,SKODA,SUPERB II универсал (3T5),,Л
8486,SKODA,YETI (5L),,Л
872,SMART,CABRIO (450),,Л
3401,SMART,CITY-COUPE (450),,Л
4883,SMART,CROSSBLADE (450),,Л
5075,SMART,FORFOUR (454),,Л
13050,SMART,FORFOUR Наклонная задняя часть (453),,Л
5150,SMART,FORTWO Cabrio (450),,Л
6228,SMART,FORTWO Cabrio (451),,Л
14632,SMART,FORTWO Кабриолет (453),,Л
5149,SMART,FORTWO купе (450),,Л
6227,SMART,FORTWO купе (451),,Л
13049,SMART,FORTWO купе (453),,Л
4959,SMART,ROADSTER (452),,Л
4960,SMART,ROADSTER купе (452),,Л
12604,SOLO MOTORCYCLES,712,,М
12605,SOLO MOTORCYCLES,713,,М
12606,SOLO MOTORCYCLES,721,,М
12607,SOLO MOTORCYCLES,722,,М
12608,SOLO MOTORCYCLES,723,,М
12609,SOLO MOTORCYCLES,745,,М
12610,SOLO MOTORCYCLES,746,,М
14584,SOMMER MOTORCYCLES,462,,М
4379,SPECTRE,R42,,Л
4380,SPECTRE,R45,,Л
9193,SPYKER,C12 купе,,Л
9197,SPYKER,C8 Aileron,,Л
9196,SPYKER,C8 Spyder,,Л
9194,SPYKER,C8 купе,,Л
5619,SSANGYONG,ACTYON I,,Л
11810,SSANGYONG,ACTYON II,,Л
7952,SSANGYONG,ACTYON SPORTS I (QJ),,Л
11167,SSANGYONG,ACTYON SPORTS II,,Л
6045,SSANGYONG,ISTANA автобус,,Л
6047,SSANGYONG,ISTANA автобус,,Л
6046,SSANGYONG,ISTANA Фургон,,Л
6048,SSANGYONG,ISTANA Фургон,,Л
9129,SSANGYONG,KORANDO (CK),,Л
1939,SSANGYONG,KORANDO (K4),,Л
38335,SSANGYONG,KORANDO (K4) Вездеход открытый,,Л
1905,SSANGYONG,KORANDO (KJ),,Л
3427,SSANGYONG,KORANDO Cabrio (KJ),,Л
5484,SSANGYONG,KYRON,,Л
1558,SSANGYONG,MUSSO (FJ),,Л
5570,SSANGYONG,MUSSO SPORTS,,Л
5000,SSANGYONG,REXTON (GAB_),,Л
38246,SSANGYONG,REXTON (Y400),,Л
11642,SSANGYONG,REXTON W,,Л
5424,SSANGYONG,RODIUS,,Л
11293,SSANGYONG,RODIUS II,,Л
6159,SSANGYONG,STAVIC,,Л
14015,SSANGYONG,TIVOLI,,Л
36739,SSANGYONG,XLV вездеход закрытый,,Л
4381,STANDARD,GAZEL,,Л
13169,STEYR,"HAFLINGER (AP700, AP703)",,Л
11876,STREETSCOOTER,COMPACT,,Л
14590,STREETSCOOTER,WORK c бортовой платформой/ходовая часть,,Л
11877,STREETSCOOTER,WORK Фургон,,Л
10265,SUBARU,BRZ,,Л
2048,SUBARU,FORESTER (SF_),,Л
4953,SUBARU,FORESTER (SG_),,Л
7995,SUBARU,FORESTER (SH_),,Л
11171,SUBARU,FORESTER (SJ_),,Л
1489,SUBARU,IMPREZA купе (GFC),,Л
11267,SUBARU,IMPREZA Наклонная задняя часть (GP),,Л
7592,SUBARU,"IMPREZA Наклонная задняя часть (GR, GH, G3)",,Л
1291,SUBARU,IMPREZA седан (GC),,Л
4719,SUBARU,IMPREZA седан (GD),,Л
10312,SUBARU,IMPREZA седан (GJ),,Л
9122,SUBARU,IMPREZA седан (GR),,Л
3476,SUBARU,IMPREZA универсал (GF),,Л
4720,SUBARU,IMPREZA универсал (GG),,Л
1285,SUBARU,JUSTY I (KAD),,Л
1472,SUBARU,"JUSTY II (JMA, MS)",,Л
5058,SUBARU,JUSTY III (G3X),,Л
7906,SUBARU,JUSTY IV,,Л
1289,SUBARU,LEGACY I (BC),,Л
1281,SUBARU,LEGACY II (BD),,Л
4081,SUBARU,LEGACY III (BE),,Л
4080,SUBARU,LEGACY III универсал (BH),,Л
4024,SUBARU,LEGACY II универсал (BG),,Л
5060,SUBARU,LEGACY IV (BL),,Л
5061,SUBARU,LEGACY IV универсал (BP),,Л
1282,SUBARU,"LEGACY I универсал (BC, BJF)",,Л
7951,SUBARU,LEGACY OUTBACK (BG),,Л
8279,SUBARU,LEGACY V (BM),,Л
8280,SUBARU,LEGACY V универсал (BR),,Л
35640,SUBARU,LEONE / LOYALE купе,,Л
1287,SUBARU,LEONE I (AB),,Л
1280,SUBARU,LEONE I Hatchback,,Л
1288,SUBARU,LEONE II,,Л
1284,SUBARU,LEONE II универсал,,Л
1286,SUBARU,LEONE I универсал,,Л
10141,SUBARU,LEONE Наклонная задняя часть,,Л
14083,SUBARU,LEVORG,,Л
1290,SUBARU,"LIBERO автобус (E10, E12)",,Л
11383,SUBARU,LIBERO Фургон,,Л
5493,SUBARU,MV (AS_),,Л
4866,SUBARU,"OUTBACK (BE, BH)",,Л
5059,SUBARU,"OUTBACK (BL, BP)",,Л
8278,SUBARU,OUTBACK (BR),,Л
13301,SUBARU,OUTBACK (BS),,Л
4559,SUBARU,REX I,,Л
4560,SUBARU,REX II,,Л
4561,SUBARU,REX III,,Л
4023,SUBARU,SVX (CX),,Л
9572,SUBARU,TREZIA,,Л
5429,SUBARU,TRIBECA (B9),,Л
3527,SUBARU,VIVIO,,Л
14653,SUBARU,WRX седан (GJ),,Л
1283,SUBARU,XT купе (XT),,Л
10158,SUBARU,XV (GP),,Л
38165,SUBARU,XV (GT),,Л
1234,SUZUKI,ALTO (0S),,Л
14099,SUZUKI,ALTO (EC),,Л
1244,SUZUKI,ALTO (EF),,Л
4900,SUZUKI,ALTO (FF),,Л
8024,SUZUKI,ALTO (GF),,Л
14098,SUZUKI,"ALTO (HA12, HA23)",,Л
1233,SUZUKI,ALTO Наклонная задняя часть,,Л
1325,SUZUKI,BALENO (EG),,Л
36212,SUZUKI,"BALENO (FW, EW)",,Л
1324,SUZUKI,BALENO Наклонная задняя часть (EG),,Л
1565,SUZUKI,BALENO универсал (EG),,Л
4302,SUZUKI,CAPPUCINO (EE),,Л
1235,SUZUKI,CARRY Фургон (0S),,Л
4582,SUZUKI,CARRY Фургон (FD),,Л
13151,SUZUKI,CELERIO (LF),,Л
4097,SUZUKI,"GRAND VITARA I (FT, HT)",,Л
5489,SUZUKI,"GRAND VITARA II (JT, TE, TD)",,Л
14518,SUZUKI,GRAND VITARA I Кабриолет (GT),,Л
4732,SUZUKI,IGNIS I (FH),,Л
5064,SUZUKI,IGNIS II (MH),,Л
37088,SUZUKI,IGNIS III (MF),,Л
11344,SUZUKI,"JIMNY вездеход закрытый (SJ, JA, JB)",,Л
3972,SUZUKI,JIMNY вездеход закрытый (SN),,Л
38290,SUZUKI,JIMNY Вездеход открытый (SN),,Л
8992,SUZUKI,KIZASHI (FR),,Л
4890,SUZUKI,"LIANA (ER, RH_)",,Л
37901,SUZUKI,LIANA Наклонная задняя часть,,Л
1236,SUZUKI,LJ 80 (OL),,Л
1241,SUZUKI,SAMURAI вездеход закрытый (SJ_),,Л
38283,SUZUKI,SAMURAI Вездеход открытый (SJ_),,Л
3574,SUZUKI,SJ 410,,Л
1238,SUZUKI,SJ 410 Cabrio (OS),,Л
1242,SUZUKI,SJ 413 (OS),,Л
7527,SUZUKI,SPLASH (EX),,Л
1243,SUZUKI,SUPER CARRY автобус (ED),,Л
3973,SUZUKI,SWIFT I (AA),,Л
5474,SUZUKI,"SWIFT III (MZ, EZ)",,Л
1232,SUZUKI,"SWIFT II Наклонная задняя часть (EA, MA)",,Л
1239,SUZUKI,"SWIFT II седан (AH, AJ)",,Л
8994,SUZUKI,"SWIFT IV (FZ, NZ)",,Л
1240,SUZUKI,SWIFT Кабриолет (SF413),,Л
5566,SUZUKI,"SX4 (EY, GY)",,Л
11477,SUZUKI,SX4 (JY),,Л
8005,SUZUKI,SX4 седан (GY),,Л
1237,SUZUKI,"VITARA (ET, TA)",,Л
13638,SUZUKI,VITARA (LY),,Л
1880,SUZUKI,"VITARA Cabrio (ET, TA)",,Л
3403,SUZUKI,WAGON R+ Наклонная задняя часть (EM),,Л
4666,SUZUKI,WAGON R+ Наклонная задняя часть (MM),,Л
1481,SUZUKI,X-90 (EL),,Л
12611,SUZUKI MOTORCYCLES,A,,М
12612,SUZUKI MOTORCYCLES,ADDRESS,,М
12613,SUZUKI MOTORCYCLES,AH,,М
12614,SUZUKI MOTORCYCLES,AN,,М
12619,SUZUKI MOTORCYCLES,AN BURGMAN,,М
12615,SUZUKI MOTORCYCLES,AP,,М
12616,SUZUKI MOTORCYCLES,AY,,М
12618,SUZUKI MOTORCYCLES,B-KING,,М
14064,SUZUKI MOTORCYCLES,BOULEVARD,,М
12040,SUZUKI MOTORCYCLES,C,,М
12620,SUZUKI MOTORCYCLES,CP,,М
12621,SUZUKI MOTORCYCLES,DL,,М
12622,SUZUKI MOTORCYCLES,DR,,М
12623,SUZUKI MOTORCYCLES,DR-Z,,М
12624,SUZUKI MOTORCYCLES,GLADIUS,,М
12625,SUZUKI MOTORCYCLES,GN,,М
12626,SUZUKI MOTORCYCLES,GR,,М
12627,SUZUKI MOTORCYCLES,GS,,М
12617,SUZUKI MOTORCYCLES,GSF BANDIT,,М
12628,SUZUKI MOTORCYCLES,GSR,,М
12629,SUZUKI MOTORCYCLES,GSX,,М
12630,SUZUKI MOTORCYCLES,GSX-R,,М
14300,SUZUKI MOTORCYCLES,GSX-S,,М
12631,SUZUKI MOTORCYCLES,GZ,,М
12632,SUZUKI MOTORCYCLES,INAZUMA,,М
13994,SUZUKI MOTORCYCLES,INTRUDER,,М
12633,SUZUKI MOTORCYCLES,LS,,М
12634,SUZUKI MOTORCYCLES,M,,М
12041,SUZUKI MOTORCYCLES,RE 5,,М
12635,SUZUKI MOTORCYCLES,RF,,М
12636,SUZUKI MOTORCYCLES,RG,,М
12637,SUZUKI MOTORCYCLES,RGV,,М
36683,SUZUKI MOTORCYCLES,RM-Z,,М
13429,SUZUKI MOTORCYCLES,RV,,М
12638,SUZUKI MOTORCYCLES,SIXTEEN,,М
12639,SUZUKI MOTORCYCLES,SR,,М
12640,SUZUKI MOTORCYCLES,SV,,М
12641,SUZUKI MOTORCYCLES,TL,,М
12642,SUZUKI MOTORCYCLES,TR,,М
12643,SUZUKI MOTORCYCLES,TS,,М
12644,SUZUKI MOTORCYCLES,TU,,М
12645,SUZUKI MOTORCYCLES,UC,,М
12646,SUZUKI MOTORCYCLES,UE,,М
12647,SUZUKI MOTORCYCLES,UF,,М
12648,SUZUKI MOTORCYCLES,UH,,М
12649,SUZUKI MOTORCYCLES,UX,,М
12650,SUZUKI MOTORCYCLES,VANVAN,,М
12651,SUZUKI MOTORCYCLES,VL,,М
12652,SUZUKI MOTORCYCLES,VS,,М
12653,SUZUKI MOTORCYCLES,VX,,М
12654,SUZUKI MOTORCYCLES,VZ,,М
12655,SUZUKI MOTORCYCLES,XF,,М
36366,SWM MOTORCYCLES,GRAN MILANO,,М
14618,SWM MOTORCYCLES,RS,,М
36365,SWM MOTORCYCLES,SILVER VASE,,М
14619,SWM MOTORCYCLES,SM,,М
37175,SWM MOTORCYCLES,SUPER DUAL,,М
14572,SYM MOTORCYCLES,ALLO,,М
13602,SYM MOTORCYCLES,ATTILA,,М
14202,SYM MOTORCYCLES,CITYCOM,,М
37928,SYM MOTORCYCLES,CRUISYM,,М
14255,SYM MOTORCYCLES,FIDDLE,,М
14274,SYM MOTORCYCLES,GTS,,М
14203,SYM MOTORCYCLES,HD,,М
14257,SYM MOTORCYCLES,JET,,М
14168,SYM MOTORCYCLES,JOYMAX,,М
14204,SYM MOTORCYCLES,JOYRIDE,,М
14205,SYM MOTORCYCLES,MAXSYM,,М
13601,SYM MOTORCYCLES,MEGALO,,М
38028,SYM MOTORCYCLES,MIO,,М
14559,SYM MOTORCYCLES,ORBIT,,М
13600,SYM MOTORCYCLES,SUPER DUKE,,М
13599,SYM MOTORCYCLES,SYMPHONY,,М
14564,SYM MOTORCYCLES,VS,,М
14565,SYM MOTORCYCLES,WOLF,,М
14560,SYM MOTORCYCLES,XS,,М
13926,TAGAZ,AQUILA,,Л
13931,TAGAZ,C10,,Л
13930,TAGAZ,C190,,Л
13927,TAGAZ,HARDY,,Л
13929,TAGAZ,MASTER,,Л
13934,TAGAZ,ROAD PARTNER,,Л
14266,TAGAZ,TAGER,,Л
13933,TAGAZ,VEGA,,Л
144,TALBOT,1307-1510,,Л
1804,TALBOT,160,,Л
1805,TALBOT,180,,Л
3923,TALBOT,AVENGER,,Л
3498,TALBOT,AVENGER Estate,,Л
559,TALBOT,HORIZON,,Л
1802,TALBOT,MATRA BAGHEERA (X),,Л
327,TALBOT,MURENA,,Л
3,TALBOT,RANCHO,,Л
191,TALBOT,SAMBA (51A),,Л
2060,TALBOT,SAMBA Кабриолет (51E),,Л
1793,TALBOT,SIMCA 1000,,Л
1807,TALBOT,SIMCA 1100 Break/Tourisme,,Л
1794,TALBOT,SIMCA 1100 Наклонная задняя часть,,Л
1795,TALBOT,SIMCA 1200 S купе,,Л
1796,TALBOT,SIMCA 1300,,Л
1797,TALBOT,SIMCA 1301,,Л
