Id,City,Address,Status,Start,End,ProductsSelected,TotalPrice,TotalPriceCurrencyCode
43420,Измаил,пр. Суворова 181,Timeout,2019-04-07 18:15,2019-04-07 18:16,N,0.00,UAH
43421,Киев,"ул. Заболотного 37, Art Mall",Timeout,2019-04-07 18:16,2019-04-07 18:17,N,0.00,UAH
43422,Одесса,пр. Глушко 26,Timeout,2019-04-07 18:16,2019-04-07 18:18,N,0.00,UAH
43423,Вышгород,ул. Набережная 11,Timeout,2019-04-07 18:17,2019-04-07 18:19,N,0.00,UAH
43424,Вышгород,ул. Набережная 11,NewUser,2019-04-07 18:20,2019-04-07 18:20,N,0.00,UAH
43425,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",NewUser,2019-04-07 18:20,2019-04-07 18:21,N,0.00,UAH
43426,Киев,"ул. Вербицкого 30, Фуршет",Timeout,2019-04-07 18:21,2019-04-07 18:22,N,0.00,UAH
43427,Киев,ул. Здолбуновская 17,NewUser,2019-04-07 18:22,2019-04-07 18:22,N,0.00,UAH
43428,Киев,ул. Ярославская 55,Timeout,2019-04-07 18:20,2019-04-07 18:24,N,0.00,UAH
43429,Киев,ул. Здолбуновская 17,NewUser,2019-04-07 18:22,2019-04-07 18:24,N,0.00,UAH
43430,Николаев,ул. Лазурная 17,Timeout,2019-04-07 18:23,2019-04-07 18:24,N,0.00,UAH
43431,Вышгород,ул. Набережная 11,Timeout,2019-04-07 18:23,2019-04-07 18:25,N,0.00,UAH
43432,Киев,ул. Глушкова 13б,Timeout,2019-04-07 18:24,2019-04-07 18:26,N,0.00,UAH
43433,Киев,ул. Бережанская 22,NewUser,2019-04-07 18:25,2019-04-07 18:26,N,0.00,UAH
43434,Киев,пр. Победы 94,Timeout,2019-04-07 18:25,2019-04-07 18:27,N,0.00,UAH
43435,Киев,пр. Правды 66,Timeout,2019-04-07 18:25,2019-04-07 18:27,N,0.00,UAH
43436,Киев,ул. Драйзера 8,Timeout,2019-04-07 18:26,2019-04-07 18:27,N,0.00,UAH
43437,Южный,ул. Химиков 29,Timeout,2019-04-07 18:22,2019-04-07 18:27,N,0.00,UAH
43438,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-07 18:27,2019-04-07 18:28,N,0.00,UAH
43439,Киев,ул. Ярославская 55,NewUser,2019-04-07 18:29,2019-04-07 18:30,N,0.00,UAH
43440,Киев,ул. Бережанская 22,NewUser,2019-04-07 18:26,2019-04-07 18:31,N,0.00,UAH
43441,Одесса,ул. Люстдорфская дорога 140/1,Timeout,2019-04-07 18:29,2019-04-07 18:31,N,0.00,UAH
43442,Киев,ул. Леся Курбаса 6,NewUser,2019-04-07 18:31,2019-04-07 18:32,N,0.00,UAH
43443,Южный,ул. Химиков 29,NewUser,2019-04-07 18:30,2019-04-07 18:31,N,0.00,UAH
43444,Киев,ул. Бережанская 22,Timeout,2019-04-07 18:31,2019-04-07 18:32,N,0.00,UAH
43445,Одесса,ул. Заболотного 24,Timeout,2019-04-07 18:30,2019-04-07 18:32,N,0.00,UAH
43446,Одесса,ул. Малиновского 51,Timeout,2019-04-07 18:29,2019-04-07 18:33,N,0.00,UAH
43447,Киев,"ул. Заболотного 37, Art Mall",NewUser,2019-04-07 18:32,2019-04-07 18:33,N,0.00,UAH
43448,Николаев,ул. Лазурная 17,Timeout,2019-04-07 18:29,2019-04-07 18:33,N,0.00,UAH
43449,Одесса,ул. Заболотного 24,NewUser,2019-04-07 18:33,2019-04-07 18:34,N,0.00,UAH
43450,Киев,"ул. Вербицкого 30, Фуршет",Timeout,2019-04-07 18:33,2019-04-07 18:35,N,0.00,UAH
43451,Киев,ул. Глушкова 13б,Timeout,2019-04-07 18:34,2019-04-07 18:35,N,0.00,UAH
43452,Киев,ул. Леся Курбаса 6,Timeout,2019-04-07 18:32,2019-04-07 18:35,N,0.00,UAH
43453,Киев,ул. Драйзера 8,Timeout,2019-04-07 18:34,2019-04-07 18:36,N,0.00,UAH
43454,Измаил,пр. Суворова 181,Timeout,2019-04-07 18:36,2019-04-07 18:37,N,0.00,UAH
43455,Киев,ул. Ярославская 55,NewUser,2019-04-07 18:37,2019-04-07 18:38,N,0.00,UAH
43456,Киев,ул. Героев Сталинграда 8,NewUser,2019-04-07 18:34,2019-04-07 18:38,N,0.00,UAH
43457,Одесса,пр. Глушко 26,Timeout,2019-04-07 18:37,2019-04-07 18:38,N,0.00,UAH
43458,Киев,ул. Ярославская 55,NewUser,2019-04-07 18:38,2019-04-07 18:40,N,0.00,UAH
43459,Киев,ул. Глушкова 13б,NewUser,2019-04-07 18:39,2019-04-07 18:40,N,0.00,UAH
43460,Киев,пр. Победы 94,Timeout,2019-04-07 18:39,2019-04-07 18:41,N,0.00,UAH
43461,Киев,ул. Леся Курбаса 6,Timeout,2019-04-07 18:38,2019-04-07 18:41,N,0.00,UAH
43462,Ужгород,ул. Гагарина 38,NewUser,2019-04-07 18:40,2019-04-07 18:42,N,0.00,UAH
43463,Киев,ул. Глушкова 13б,NewUser,2019-04-07 18:43,2019-04-07 18:43,N,0.00,UAH
43464,Киев,ул. Глушкова 13б,NewUser,2019-04-07 18:43,2019-04-07 18:43,N,0.00,UAH
43465,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-07 18:42,2019-04-07 18:44,N,0.00,UAH
43466,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-07 18:42,2019-04-07 18:44,N,0.00,UAH
43467,Ужгород,ул. Гагарина 38,NewUser,2019-04-07 18:43,2019-04-07 18:45,Y,98.00,UAH
43468,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-07 18:43,2019-04-07 18:44,N,0.00,UAH
43469,Вышгород,ул. Набережная 11,Timeout,2019-04-07 18:45,2019-04-07 18:47,N,0.00,UAH
43470,Киев,"ул. Вербицкого 30, Фуршет",NewUser,2019-04-07 18:47,2019-04-07 18:47,N,0.00,UAH
43471,Свалява,ул. Борканюка 42,Timeout,2019-04-07 18:45,2019-04-07 18:47,N,0.00,UAH
43472,Киев,Харьковское шоссе 19,NewUser,2019-04-07 18:45,2019-04-07 18:47,N,0.00,UAH
43473,Киев,ул. Глушкова 13б,NewUser,2019-04-07 18:43,2019-04-07 18:47,N,0.00,UAH
43474,Киев,ул. Героев Сталинграда 8,Timeout,2019-04-07 18:42,2019-04-07 18:47,N,0.00,UAH
43475,Киев,ул. Драйзера 8,Timeout,2019-04-07 18:46,2019-04-07 18:47,N,0.00,UAH
43476,Ужгород,ул. Гагарина 38,NewUser,2019-04-07 18:46,2019-04-07 18:49,N,0.00,UAH
43477,Киев,Харьковское шоссе 19,Timeout,2019-04-07 18:47,2019-04-07 18:48,N,0.00,UAH
43478,Киев,ул. Здолбуновская 17,NewUser,2019-04-07 18:47,2019-04-07 18:48,N,0.00,UAH
43479,Киев,пр. Правды 66,Timeout,2019-04-07 18:45,2019-04-07 18:48,N,0.00,UAH
43480,Вышгород,ул. Набережная 11,NewUser,2019-04-07 18:49,2019-04-07 18:49,N,0.00,UAH
43481,Киев,"ул. Вербицкого 30, Фуршет",Timeout,2019-04-07 18:48,2019-04-07 18:49,N,0.00,UAH
43482,Киев,ул. Шептицкого 4,NewUser,2019-04-07 18:48,2019-04-07 18:50,N,0.00,UAH
43483,Вышгород,ул. Набережная 11,Timeout,2019-04-07 18:50,2019-04-07 18:51,N,0.00,UAH
43484,Киев,ул. Глушкова 13б,Timeout,2019-04-07 18:51,2019-04-07 18:52,N,0.00,UAH
43485,Киев,"ул. Вербицкого 30, Фуршет",NewUser,2019-04-07 18:51,2019-04-07 18:53,N,0.00,UAH
43486,Ужгород,ул. Гагарина 38,NewUser,2019-04-07 18:52,2019-04-07 18:54,N,0.00,UAH
43487,Киев,ул. Ярославская 55,NewUser,2019-04-07 18:54,2019-04-07 18:55,N,0.00,UAH
43488,Киев,ул. Ярославская 55,NewUser,2019-04-07 18:55,2019-04-07 18:55,N,0.00,UAH
43489,Киев,ул. Ярославская 55,NewUser,2019-04-07 18:55,2019-04-07 18:56,N,0.00,UAH
43490,Киев,пр. Броварской 17,Timeout,2019-04-07 18:56,2019-04-07 18:57,N,0.00,UAH
43491,Ужгород,ул. Гагарина 38,NewUser,2019-04-07 18:56,2019-04-07 18:58,Y,1714.00,UAH
43492,Киев,ул. Леся Курбаса 6,Timeout,2019-04-07 18:55,2019-04-07 18:57,Y,75.00,UAH
43493,Вышгород,ул. Набережная 11,Timeout,2019-04-07 18:55,2019-04-07 18:58,N,0.00,UAH
43494,Киев,Харьковское шоссе 19,NewUser,2019-04-07 18:57,2019-04-07 18:58,N,0.00,UAH
43495,Вышгород,ул. Набережная 11,NewUser,2019-04-07 18:58,2019-04-07 18:59,N,0.00,UAH
43496,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-07 18:58,2019-04-07 18:59,N,0.00,UAH
43497,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",NewUser,2019-04-07 18:59,2019-04-07 19:00,N,0.00,UAH
43498,Одесса,ул. Заболотного 24,NewUser,2019-04-07 18:55,2019-04-07 19:00,N,0.00,UAH
43499,Киев,пр. Минский 4,Timeout,2019-04-07 19:00,2019-04-07 19:01,N,0.00,UAH
43500,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-07 18:59,2019-04-07 19:01,N,0.00,UAH
43501,Киев,пр. Правды 66,Timeout,2019-04-07 18:59,2019-04-07 19:01,N,0.00,UAH
43502,Киев,ул. Здолбуновская 17,Timeout,2019-04-07 18:59,2019-04-07 19:01,N,0.00,UAH
43503,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-07 19:01,2019-04-07 19:03,N,0.00,UAH
43504,Киев,ул. Ярославская 55,Timeout,2019-04-07 19:01,2019-04-07 19:03,N,0.00,UAH
43505,Одесса,пр. Глушко 26,Timeout,2019-04-07 19:02,2019-04-07 19:04,N,0.00,UAH
43506,Киев,ул. Шептицкого 4,Timeout,2019-04-07 19:02,2019-04-07 19:04,N,0.00,UAH
43507,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-07 19:04,2019-04-07 19:06,N,0.00,UAH
43508,Киев,ул. Глушкова 13б,Timeout,2019-04-07 19:03,2019-04-07 19:06,N,0.00,UAH
43509,Киев,ул. Героев Сталинграда 8,Timeout,2019-04-07 19:06,2019-04-07 19:08,N,0.00,UAH
43510,Вышгород,ул. Набережная 11,NewUser,2019-04-07 19:05,2019-04-07 19:07,N,0.00,UAH
43511,Одесса,пр. Шевченко 4д,Timeout,2019-04-07 19:05,2019-04-07 19:08,N,0.00,UAH
43512,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",Timeout,2019-04-07 19:06,2019-04-07 19:08,N,0.00,UAH
43513,Киев,ул. Глушкова 13б,Timeout,2019-04-07 19:07,2019-04-07 19:09,N,0.00,UAH
43514,Киев,ул. Бережанская 22,Timeout,2019-04-07 19:08,2019-04-07 19:09,N,0.00,UAH
43515,Одесса,ул. Люстдорфская дорога 140/1,NewUser,2019-04-07 19:06,2019-04-07 19:09,N,0.00,UAH
43516,Одесса,пр. Шевченко 4д,NewUser,2019-04-07 19:09,2019-04-07 19:10,N,0.00,UAH
43517,Мукачево,ул. Лавкивськая 1е,NewUser,2019-04-07 19:08,2019-04-07 19:09,N,0.00,UAH
43518,Николаев,ул. Лазурная 17,Timeout,2019-04-07 19:08,2019-04-07 19:09,N,0.00,UAH
43519,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-07 19:07,2019-04-07 19:10,N,0.00,UAH
43520,Киев,ул. Ярославская 55,Timeout,2019-04-07 19:09,2019-04-07 19:11,N,0.00,UAH
43521,Одесса,ул. Люстдорфская дорога 140/1,NewUser,2019-04-07 19:09,2019-04-07 19:10,N,0.00,UAH
43522,Черноморск,пр. Мира 35,Timeout,2019-04-07 19:09,2019-04-07 19:10,N,0.00,UAH
43523,Одесса,пр. Шевченко 4д,NewUser,2019-04-07 19:10,2019-04-07 19:11,N,0.00,UAH
43524,Киев,"ул. Берковецкая 6, Ашан",NewUser,2019-04-07 19:10,2019-04-07 19:11,Y,95.00,UAH
43525,Вышгород,ул. Набережная 11,NewUser,2019-04-07 19:07,2019-04-07 19:12,N,0.00,UAH
43526,Одесса,ул. Люстдорфская дорога 140/1,NewUser,2019-04-07 19:10,2019-04-07 19:12,N,0.00,UAH
43527,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-07 19:11,2019-04-07 19:14,N,0.00,UAH
43528,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-07 19:13,2019-04-07 19:14,N,0.00,UAH
43529,Вышгород,ул. Набережная 11,Timeout,2019-04-07 19:14,2019-04-07 19:15,N,0.00,UAH
43530,Киев,пр. Броварской 17,Timeout,2019-04-07 19:14,2019-04-07 19:16,N,0.00,UAH
43531,Южный,ул. Химиков 29,Timeout,2019-04-07 19:14,2019-04-07 19:15,N,0.00,UAH
43532,Киев,ул. Леся Курбаса 6,NewUser,2019-04-07 19:15,2019-04-07 19:17,N,0.00,UAH
43533,Свалява,ул. Борканюка 42,Timeout,2019-04-07 19:14,2019-04-07 19:16,N,0.00,UAH
43534,Одесса,пр. Шевченко 4д,Timeout,2019-04-07 19:14,2019-04-07 19:17,N,0.00,UAH
43535,Киев,ул. Глушкова 13б,Timeout,2019-04-07 19:12,2019-04-07 19:17,N,0.00,UAH
43536,Киев,ул. Героев Сталинграда 8,NewUser,2019-04-07 19:16,2019-04-07 19:17,N,0.00,UAH
43537,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",NewUser,2019-04-07 19:18,2019-04-07 19:20,N,0.00,UAH
43538,Одесса,ул. Люстдорфская дорога 140/1,Timeout,2019-04-07 19:17,2019-04-07 19:21,N,0.00,UAH
43539,Киев,"ул. Берковецкая 6, Ашан",NewUser,2019-04-07 19:19,2019-04-07 19:21,Y,9.00,UAH
43540,Киев,ул. Леся Курбаса 6,Timeout,2019-04-07 19:17,2019-04-07 19:21,N,0.00,UAH
43541,Киев,Харьковское шоссе 19,Timeout,2019-04-07 19:20,2019-04-07 19:21,N,0.00,UAH
43542,Свалява,ул. Борканюка 42,Timeout,2019-04-07 19:23,2019-04-07 19:25,N,0.00,UAH
43543,Киев,Харьковское шоссе 19,Timeout,2019-04-07 19:23,2019-04-07 19:25,N,0.00,UAH
43544,Южный,ул. Химиков 29,NewUser,2019-04-07 19:23,2019-04-07 19:25,N,0.00,UAH
43545,Киев,ул. Борщаговская 154,Timeout,2019-04-07 19:23,2019-04-07 19:25,N,0.00,UAH
43546,Одесса,пр. Глушко 26,NewUser,2019-04-07 19:24,2019-04-07 19:25,N,0.00,UAH
43547,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",Timeout,2019-04-07 19:25,2019-04-07 19:26,N,0.00,UAH
43548,Киев,ул. Шептицкого 4,Timeout,2019-04-07 19:25,2019-04-07 19:26,N,0.00,UAH
43549,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-07 19:26,2019-04-07 19:27,N,0.00,UAH
43550,Черноморск,пр. Мира 35,NewUser,2019-04-07 19:29,2019-04-07 19:30,N,0.00,UAH
43551,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-07 19:28,2019-04-07 19:30,N,0.00,UAH
43552,Киев,ул. Бережанская 22,Timeout,2019-04-07 19:28,2019-04-07 19:29,N,0.00,UAH
43553,Мукачево,ул. Лавкивськая 1е,NewUser,2019-04-07 19:29,2019-04-07 19:30,N,0.00,UAH
43554,Одесса,ул. Заболотного 24,NewUser,2019-04-07 19:28,2019-04-07 19:31,N,0.00,UAH
43555,Киев,Харьковское шоссе 19,Timeout,2019-04-07 19:29,2019-04-07 19:30,N,0.00,UAH
43556,Николаев,ул. Лазурная 17,Timeout,2019-04-07 19:30,2019-04-07 19:32,N,0.00,UAH
43557,Киев,ул. Глушкова 13б,Timeout,2019-04-07 19:30,2019-04-07 19:31,N,0.00,UAH
43558,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-07 19:30,2019-04-07 19:32,N,0.00,UAH
43559,Киев,пр. Правды 66,Timeout,2019-04-07 19:32,2019-04-07 19:33,N,0.00,UAH
43560,Одесса,пр. Шевченко 4д,Timeout,2019-04-07 19:33,2019-04-07 19:35,N,0.00,UAH
43561,Киев,пр. Правды 66,Timeout,2019-04-07 19:34,2019-04-07 19:35,N,0.00,UAH
43562,Киев,ул. Драйзера 8,Timeout,2019-04-07 19:34,2019-04-07 19:36,N,0.00,UAH
43563,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-07 19:33,2019-04-07 19:38,N,0.00,UAH
43564,Киев,Харьковское шоссе 19,Timeout,2019-04-07 19:37,2019-04-07 19:38,N,0.00,UAH
43565,Киев,ул. Бережанская 22,Timeout,2019-04-07 19:36,2019-04-07 19:39,N,0.00,UAH
43566,Киев,пр. Правды 66,Timeout,2019-04-07 19:36,2019-04-07 19:39,N,0.00,UAH
43567,Киев,ул. Здолбуновская 17,Timeout,2019-04-07 19:36,2019-04-07 19:39,N,0.00,UAH
43568,Вышгород,ул. Набережная 11,Timeout,2019-04-07 19:38,2019-04-07 19:39,N,0.00,UAH
43569,Киев,ул. Ярославская 55,Timeout,2019-04-07 19:38,2019-04-07 19:39,N,0.00,UAH
43570,Одесса,ул. Малиновского 51,Timeout,2019-04-07 19:38,2019-04-07 19:41,N,0.00,UAH
43571,Киев,ул. Героев Сталинграда 8,NewUser,2019-04-07 19:34,2019-04-07 19:41,N,0.00,UAH
43572,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-07 19:39,2019-04-07 19:41,N,0.00,UAH
43573,Киев,пр. Правды 66,NewUser,2019-04-07 19:39,2019-04-07 19:42,N,0.00,UAH
43574,Одесса,пр. Шевченко 4д,NewUser,2019-04-07 19:42,2019-04-07 19:42,N,0.00,UAH
43575,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-07 19:41,2019-04-07 19:43,N,0.00,UAH
43576,Киев,ул. Бережанская 22,NewUser,2019-04-07 19:43,2019-04-07 19:43,N,0.00,UAH
43577,Киев,ул. Академика Филатова 7,Timeout,2019-04-07 19:43,2019-04-07 19:44,N,0.00,UAH
43578,Николаев,ул. Лазурная 17,Timeout,2019-04-07 19:38,2019-04-07 19:44,N,0.00,UAH
43579,Киев,Харьковское шоссе 19,NewUser,2019-04-07 19:44,2019-04-07 19:45,N,0.00,UAH
43580,Киев,пр. Правды 66,Timeout,2019-04-07 19:42,2019-04-07 19:45,N,0.00,UAH
43581,Киев,"пл. Печерская 2, Велика Кишеня",Timeout,2019-04-07 19:43,2019-04-07 19:45,N,0.00,UAH
43582,Киев,Харьковское шоссе 19,NewUser,2019-04-07 19:45,2019-04-07 19:46,N,0.00,UAH
43583,Киев,пр. Минский 4,Timeout,2019-04-07 19:44,2019-04-07 19:47,N,0.00,UAH
43584,Ужгород,ул. Гагарина 38,Timeout,2019-04-07 19:46,2019-04-07 19:48,N,0.00,UAH
43585,Киев,ул. Шептицкого 4,Timeout,2019-04-07 19:48,2019-04-07 19:49,N,0.00,UAH
43586,Киев,Харьковское шоссе 19,Timeout,2019-04-07 19:48,2019-04-07 19:49,N,0.00,UAH
43587,Черноморск,пр. Мира 35,Timeout,2019-04-07 19:48,2019-04-07 19:50,N,0.00,UAH
43588,Киев,ул. Здолбуновская 17,Timeout,2019-04-07 19:47,2019-04-07 19:50,N,0.00,UAH
43589,Киев,пр. Правды 66,Timeout,2019-04-07 19:49,2019-04-07 19:51,N,0.00,UAH
43590,Киев,ул. Борщаговская 154,Timeout,2019-04-07 19:50,2019-04-07 19:52,N,0.00,UAH
43591,Киев,ул. Глушкова 13б,Timeout,2019-04-07 19:50,2019-04-07 19:52,N,0.00,UAH
43592,Киев,ул. Леся Курбаса 6,NewUser,2019-04-07 19:51,2019-04-07 19:52,N,0.00,UAH
43593,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-07 19:48,2019-04-07 19:52,N,0.00,UAH
43594,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-07 19:52,2019-04-07 19:53,N,0.00,UAH
43595,Киев,Харьковское шоссе 19,Timeout,2019-04-07 19:51,2019-04-07 19:53,N,0.00,UAH
43596,Киев,пр. Правды 66,Timeout,2019-04-07 19:53,2019-04-07 19:54,N,0.00,UAH
43597,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-07 19:53,2019-04-07 19:55,N,0.00,UAH
43598,Киев,ул. Героев Сталинграда 8,Timeout,2019-04-07 19:54,2019-04-07 19:55,N,0.00,UAH
43599,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-07 19:55,2019-04-07 19:56,N,0.00,UAH
43600,Черноморск,пр. Мира 35,Timeout,2019-04-07 19:50,2019-04-07 19:55,N,0.00,UAH
43601,Вышгород,ул. Набережная 11,Timeout,2019-04-07 19:56,2019-04-07 19:58,N,0.00,UAH
43602,Черноморск,пр. Мира 35,Timeout,2019-04-07 19:56,2019-04-07 19:58,N,0.00,UAH
43603,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-07 19:57,2019-04-07 19:58,N,0.00,UAH
43604,Киев,ул. Здолбуновская 17,Timeout,2019-04-07 19:56,2019-04-07 19:58,Y,95.00,UAH
43605,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-07 19:57,2019-04-07 19:58,N,0.00,UAH
43606,Киев,"ул. Заболотного 37, Art Mall",NewUser,2019-04-07 19:55,2019-04-07 19:58,N,0.00,UAH
43607,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-07 19:58,2019-04-07 20:00,N,0.00,UAH
43608,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-07 19:59,2019-04-07 20:00,N,0.00,UAH
43609,Киев,ул. Бережанская 22,NewUser,2019-04-07 20:01,2019-04-07 20:02,N,0.00,UAH
43610,Одесса,пр. Шевченко 4д,NewUser,2019-04-07 20:01,2019-04-07 20:02,Y,223258.00,UAH
43611,Киев,пр. Броварской 17,Timeout,2019-04-07 20:01,2019-04-07 20:02,N,0.00,UAH
43612,Черноморск,пр. Мира 35,Timeout,2019-04-07 20:01,2019-04-07 20:03,N,0.00,UAH
43613,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-07 20:00,2019-04-07 20:03,N,0.00,UAH
43614,Николаев,ул. Лазурная 17,Timeout,2019-04-07 20:02,2019-04-07 20:03,N,0.00,UAH
43615,Ужгород,ул. Гагарина 38,Timeout,2019-04-07 20:01,2019-04-07 20:04,N,0.00,UAH
43616,Киев,ул. Леся Курбаса 6,NewUser,2019-04-07 20:03,2019-04-07 20:04,N,0.00,UAH
43617,Киев,ул. Здолбуновская 17,Timeout,2019-04-07 20:03,2019-04-07 20:04,N,0.00,UAH
43618,Киев,"ул. Берковецкая 6, Ашан",NewUser,2019-04-07 20:04,2019-04-07 20:05,N,0.00,UAH
43619,Одесса,ул. Малиновского 51,Timeout,2019-04-07 20:02,2019-04-07 20:05,N,0.00,UAH
43620,Ужгород,ул. Гагарина 38,NewUser,2019-04-07 20:05,2019-04-07 20:06,N,0.00,UAH
43621,Киев,пр. Минский 4,NewUser,2019-04-07 20:04,2019-04-07 20:07,N,0.00,UAH
43622,Киев,"ул. Заболотного 37, Art Mall",Timeout,2019-04-07 20:07,2019-04-07 20:09,N,0.00,UAH
43623,Измаил,пр. Суворова 181,NewUser,2019-04-07 20:09,2019-04-07 20:10,N,0.00,UAH
43624,Вышгород,ул. Набережная 11,NewUser,2019-04-07 20:10,2019-04-07 20:10,N,0.00,UAH
43625,Киев,ул. Академика Филатова 7,NewUser,2019-04-07 20:09,2019-04-07 20:12,N,0.00,UAH
43626,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-07 20:11,2019-04-07 20:11,N,0.00,UAH
43627,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-07 20:11,2019-04-07 20:11,N,0.00,UAH
43628,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-07 20:08,2019-04-07 20:11,N,0.00,UAH
43629,Вышгород,ул. Набережная 11,NewUser,2019-04-07 20:10,2019-04-07 20:12,N,0.00,UAH
43630,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-07 20:11,2019-04-07 20:12,N,0.00,UAH
43631,Киев,пр. Броварской 17,Timeout,2019-04-07 20:11,2019-04-07 20:13,N,0.00,UAH
43632,Одесса,ул. Малиновского 51,Timeout,2019-04-07 20:12,2019-04-07 20:13,N,0.00,UAH
43633,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",NewUser,2019-04-07 20:12,2019-04-07 20:14,N,0.00,UAH
43634,Киев,ул. Академика Филатова 7,NewUser,2019-04-07 20:12,2019-04-07 20:14,N,0.00,UAH
43635,Киев,ул. Глушкова 13б,Timeout,2019-04-07 20:14,2019-04-07 20:16,N,0.00,UAH
43636,Киев,ул. Леся Курбаса 6,Timeout,2019-04-07 20:15,2019-04-07 20:17,N,0.00,UAH
43637,Киев,ул. Ярославская 55,Timeout,2019-04-07 20:15,2019-04-07 20:17,N,0.00,UAH
43638,Вышгород,ул. Набережная 11,Timeout,2019-04-07 20:14,2019-04-07 20:18,N,0.00,UAH
43639,Киев,"ул. Берковецкая 6, Ашан",NewUser,2019-04-07 20:16,2019-04-07 20:18,N,0.00,UAH
43640,Киев,пр. Правды 66,NewUser,2019-04-07 20:17,2019-04-07 20:18,N,0.00,UAH
43641,Киев,ул. Драйзера 8,NewUser,2019-04-07 20:17,2019-04-07 20:18,N,0.00,UAH
43642,Мукачево,ул. Лавкивськая 1е,Timeout,2019-04-07 20:17,2019-04-07 20:19,N,0.00,UAH
43643,Черноморск,пр. Мира 35,NewUser,2019-04-07 20:19,2019-04-07 20:20,N,0.00,UAH
43644,Киев,ул. Здолбуновская 17,NewUser,2019-04-07 20:21,2019-04-07 20:22,N,0.00,UAH
43645,Черноморск,пр. Мира 35,NewUser,2019-04-07 20:20,2019-04-07 20:21,N,0.00,UAH
43646,Одесса,пр. Глушко 26,NewUser,2019-04-07 20:17,2019-04-07 20:22,N,0.00,UAH
43647,Одесса,ул. Заболотного 24,NewUser,2019-04-07 20:22,2019-04-07 20:24,N,0.00,UAH
43648,Одесса,пр. Глушко 26,Timeout,2019-04-07 20:23,2019-04-07 20:24,N,0.00,UAH
43649,Киев,ул. Здолбуновская 17,Timeout,2019-04-07 20:22,2019-04-07 20:26,Y,5441.00,UAH
43650,Киев,пр. Броварской 17,Timeout,2019-04-07 20:24,2019-04-07 20:26,N,0.00,UAH
43651,Свалява,ул. Борканюка 42,NewUser,2019-04-07 20:27,2019-04-07 20:28,N,0.00,UAH
43652,Южный,ул. Химиков 29,NewUser,2019-04-07 20:26,2019-04-07 20:28,N,0.00,UAH
43653,Киев,"ул. Заболотного 37, Art Mall",Timeout,2019-04-07 20:27,2019-04-07 20:29,N,0.00,UAH
43654,Киев,ул. Драйзера 8,Timeout,2019-04-07 20:27,2019-04-07 20:28,N,0.00,UAH
43655,Черноморск,пр. Мира 35,NewUser,2019-04-07 20:26,2019-04-07 20:29,N,0.00,UAH
43656,Одесса,ул. Малиновского 51,NewUser,2019-04-07 20:28,2019-04-07 20:29,N,0.00,UAH
43657,Одесса,ул. Люстдорфская дорога 140/1,Timeout,2019-04-07 20:29,2019-04-07 20:30,N,0.00,UAH
43658,Измаил,пр. Суворова 181,NewUser,2019-04-07 20:28,2019-04-07 20:30,Y,0.00,UAH
43659,Свалява,ул. Борканюка 42,NewUser,2019-04-07 20:28,2019-04-07 20:30,N,0.00,UAH
43660,Одесса,ул. Малиновского 51,NewUser,2019-04-07 20:29,2019-04-07 20:30,N,0.00,UAH
